2.000000
2.000000
2.000000
2.011225
2.031967
2.052708
2.073450
2.094191
2.114932
2.135674
2.156415
2.177157
2.197898
2.218640
2.239381
2.260122
2.280864
2.301605
2.322347
2.343088
2.363830
2.384571
2.405312
2.426054
2.446795
2.467537
2.488278
2.509020
2.529761
2.550502
2.571244
2.591985
2.612727
2.633468
2.654210
2.674951
2.695693
2.716434
2.737175
2.757917
2.778658
2.799400
2.820141
2.840883
2.861624
2.882365
2.903107
2.923848
2.944590
2.965331
2.986073
3.008976
3.036299
3.063622
3.090945
3.118268
3.145591
3.172914
3.200236
3.227559
3.254882
3.282205
3.309528
3.336851
3.364174
3.391497
3.418820
3.446142
3.473465
3.500788
3.528111
3.555434
3.582757
3.610080
3.637403
3.664726
3.692049
3.719371
3.746694
3.774017
3.801340
3.828663
3.855986
3.883309
3.910632
3.937955
3.965278
3.992600
4.120705
4.286240
4.451775
4.617310
4.782845
4.948380
5.113915
5.279449
5.444984
5.610519
5.776054
5.941589
6534.000000
