0.000000
0.031228
0.062455
0.093683
0.124911
0.156138
0.187366
0.218594
0.249821
0.281049
0.312277
0.343504
0.374732
0.405960
0.437187
0.468415
0.499643
0.530870
0.562098
0.593326
0.624553
0.655781
0.687009
0.718236
0.749464
0.780692
0.811919
0.843147
0.874375
0.905602
0.936830
0.968058
0.999286
1.015844
1.032059
1.048274
1.064488
1.080703
1.096918
1.113133
1.129348
1.145563
1.161777
1.177992
1.194207
1.210422
1.226637
1.242852
1.259067
1.275281
1.291496
1.307711
1.323926
1.340141
1.356356
1.372570
1.388785
1.405000
1.421215
1.437430
1.453645
1.469860
1.486074
1.502289
1.518504
1.534719
1.550934
1.567149
1.583363
1.599578
1.615793
1.632008
1.648223
1.664438
1.680653
1.696867
1.713082
1.729297
1.745512
1.761727
1.777942
1.794156
1.810371
1.826586
1.842801
1.859016
1.875231
1.891446
1.907660
1.923875
1.940090
1.956305
1.972520
1.988735
2.055055
2.235419
2.415784
2.596149
2.776514
2.956878
89628.000000
